taf_02027_02101214898	காவிரி நடுவர் மன்ற இறுதி தீர்ப்பின்படி கர்நாடகா தண்ணீர் தருவதில்லை
taf_03219_01748920240	ஊழல் புகாரை அடுத்து குவைத் அரசு பதவி விலகியது
taf_09705_00932300059	ரசிகர்கள் இதில் யாரை விரும்புகிறார்கள்
taf_05572_01136978196	உலகின் மிக உயர்ந்த கட்டடம் துபாயில் திறப்பு
taf_07049_01667206097	மகனுக்கு வெளிநாட்டில் வேலை கிடைக்கும்
taf_07894_01693608143	மறைந்த ஆப்பிள் நிறுவனர் ஸ்டீவ் ஜாப்சுக்கு கிராமி விருது
taf_02042_00918585674	இந்தோனேசியாவில் ஒன்பதாம் நூற்றாண்டு பழமையான இந்துக் கோயில் கண்டுபிடிக்கப்பட்டது
taf_03219_02058315280	ரிஷபத்திற்கு நல்லதும் கெட்டதுமாக பலன் வழங்குவார்
taf_07352_01629388701	கியூபாவில் விமானம் வீழ்ந்ததில் அறுபத்தி எட்டு பேர் உயிரிழந்தனர்
taf_03219_00175546924	கொங்கோவில் சுரங்க விபத்து அறுபது தொழிலாளர்கள் உயிரிழப்பு
taf_02916_02026689529	சில வசனங்களை மனப்பாடம் செய்து பேசினேன்
taf_04125_00990900017	வேதாளம் பார்த்த பின் என்ன சொன்னார்
taf_02027_01345053230	ஜனவரி இருபத்தி ஆறு திங்கள் அன்று குடியரசு தினம்
taf_02042_00654441566	சுற்றுச்சூழல் முற்றிலும் பாதிக்கப்படும்
taf_09705_01431462430	வியாபாரிகளே! ஆழம் தெரியாமல் காலை விடாதீர்கள்
taf_02042_00657455790	திருநெல்வேலி தூய சாவேரியார் கல்லூரியில் நா வானமாமலை நாள்
taf_05572_00840330770	புலிக்கு கிலியை காட்டிட்டோம்ல என்று சிலர் இணையதளத்தில் ஓபனாகவே எழுதியிருக்கிறார்கள்
taf_04125_01928557223	விரைவில் நடிகர்கள் நரேன் சூரி ஸ்ருஷ்டி உள்ளிட்ட பலரையும் டெல்லிக்கு அழைத்து பாராட்டு விழா நடத்த டெல்லி தமிழ்ச் சங்கம் முடிவெடுத்திருக்கிறது
taf_04125_00747928718	பள்ளி மாணவர்கள் ஓவர்டைம் வேலை செய்யும் ரோபோக்கள் அல்ல என்கிறார் ராமதாஸ்
taf_09689_02095280207	இஸ்லாமுக்கு மதம் மாறிய பெண் இலங்கை அரசுக்கு எதிராகக் குற்றம் புரிந்ததாகக் கைது
taf_05572_01533868612	இலங்கை அணி வெற்றி பெறுவதற்கான அத்தனை அம்சங்களும் இருந்தன
taf_09689_00734962898	சென்னையில் விட்டு விட்டு மழை பெய்யும்
taf_06796_02054449109	நீங்கள் சேருமிடத்தை வந்தடைவீர்கள்
taf_02916_02050262145	கனிமொழிக்கு எதிரான வழக்கில் தீர்ப்பு மே பதினாருக்கு தேதி
taf_02042_01517822783	மீத்தேன் எரிவளித் திட்டத்தை விட பாறை எரிவளித் திட்டம் மிகவும் ஆபத்தானது
taf_06796_02113627156	வடக்கு நோக்கி
taf_04125_01010319715	திமிங்கில வேட்டையை மீண்டும் தொடங்குகிறது ஜப்பான்
taf_00008_02138180404	ஒரு சாதாரண மேடை நடிகையாக தன்னுடைய கலையுலக வாழ்க்கையைத் தொடங்கினார்
taf_04125_02005673403	இலங்கை அதிபர் தேர்தலில் அனைவரும் வாக்களிக்க அமெரிக்கா தூண்டுதல்
taf_09689_00284739021	வங்கதேச ஏ அணிக்கு எதிரான ஆட்டத்தில் இந்திய ஏ அணி தொன்னூற்றாறு ரன்கள் வித்தியாசத்தில் அபார வெற்றி
taf_09689_02139421792	மென்மையான ஓசையுடைய எழுத்துக்கள் மெல்லினம்
taf_00008_00448931643	புதிய பாதை திரைப்படத்திற்காக சிறந்த துணை நடிகைக்கான தேசிய விருது பெற்றார்
taf_07910_01837602462	அமெரிக்கத் தலைவர் ஒபாமாவின் வரலாற்றுப் புகழ் மிக்க பர்மியப் பயணம்
taf_03822_01401528929	மண் சரிவு ஏற்பட்ட சாலை பாதிக்கப்பட்ட இடங்களில் சாலையை வலுப்படுத்தும் பணியில் ஈடுபட்டனர்
taf_07910_00754418127	படமும் மிகப்பெரிய வெற்றியை பெற்றது
taf_02916_02013964145	ஷிவ கார்த்திகேயன் அடுத்தப் படத்திலும் அவரே நாயகி
taf_03219_01966950015	பங்குகளின் விலைகளில் அதிகளவு ஏற்ற இறக்கம் காணப்படுகிறது
taf_07910_00354405232	அதேபோன்ற ரோல் கிடைத்தால் மீண்டும் செய்ய ஆவலாக இருக்கிறாராம்
taf_04125_01424621735	உங்களை திமிர் பிடித்தவர் என்கிறார்களே
taf_02916_00886888496	சட்டசபை தேர்தலுக்காக எழுபத்தி ஐந்து ஆயிரம் வாக்குப்பதிவு இயந்திரங்கள் வருகை
taf_04696_00955168560	நூறு அடியில்
taf_07894_01855865634	எனவே அடுத்தடுத்ததாகவும் வெற்றி படம் கொடுக்க வேண்டும் என்பதில் உறுதியாக இருக்கிறேன்
taf_06958_01562801238	டிசம்பர் ஆறு பாபர் மசூதி இடிப்பு தினம்
taf_04125_00837013852	மனோரமாவின் இயற்பெயர் கோபிசாந்தா
taf_02042_00384752487	சிதம்பரம் மைதானத்தில் நடைபெற்று வருகிறது
taf_07049_01819160412	பூமி வெப்பமயமாதலில் முக்கிய பங்கு வகிப்பது வெப்ப வாயுக்கள் எனப்படும் பச்சை வீட்டு வாயுக்கள்தான்
taf_03822_01801490033	தாமிரபரணி ஆற்றின் கரையோரங்களில் வசிக்கும் மக்கள் தாழ்வான பகுதிகளில் இருந்து பாதுகாப்பான இடங்களுக்குள் செல்லுமாறு அறிவுறுத்தப்பட்டுள்ளனர்
taf_07894_01652720169	இரண்டாயிரத்தி பதினொன்று துடுப்பாட்ட உலகக்கோப்பை போட்டிகள் ஆரம்பம்
taf_03822_00852726041	சிறிது நேரத்தில் சிவசங்கர் கரை ஒதுங்கினான்
taf_07894_01541438326	எந்திரன் இரண்டாம் பாகத்தில் எமி ஜாக்சன் நீக்கப்படுவாரா?
taf_07894_02022761714	நோய்கள் பொதுவாக சூழல் மரபணு லைஃப்ஸ்டைல் பழக்கவழக்கங்கள் ஆகியவற்றால் உருவாகிறது
taf_02027_00871602399	மலேசிய நாடாளுமன்றத்தை பிரதமர் நஜீப் ரசாக் கலைத்தார் விரைவில் தேர்தல்
taf_05001_00881936842	சிவகாத்திகேயனுக்கும் எனக்கும் எந்த பிரச்சனையும் இல்லை
taf_03822_01872958442	எப்படியாவது குறைத்தாக வேண்டும் வாழ்வா சாவா என்கிற போராட்டமாக அது இருந்தது
taf_09689_00669215870	பெட்ரோல் டீசல் விலை குறைப்பு நள்ளிரவு முதல் அமல்
taf_02027_00334481801	குத்துச்சண்டையில் வெற்றி பெற செவ்வாய் ஆதிக்கம் தேவை
taf_00008_00658157082	அக்டோபரில் எழுநூறு கோடியை எட்டும் உலக மக்கள் தொகை
taf_05572_00814054942	ஆறாம் விக்கெட்டுக்கான ஓட்டக் குவிப்பில் இலங்கை வீரர்கள் உலக சாதனை
taf_05572_00872367719	தார்பூர் தாக்குதலில் வங்காளதேசத்தைச் சேர்ந்த ஐநா அமைதிப்படை வீரர் உயிரிழப்பு
taf_07910_00313956472	கினி பிசாவு ராணுவம் ஆட்சியை இடைக்கால அரசிடம் கையளித்தது
taf_04125_01928041773	வளிமண்டலத்தில் உள்ள கார்பன்டைஆக்சைடு நாநூறு மில்லியனில் ஒரு பகுதிகளாக அதிகரிப்பு
taf_07910_00876479790	இரண்டாம் பாகத்தை எந்திரனைவிடவும் முக்கியமாக பாகுபலியைவிடவும் பிரம்மாண்டமாக எடுப்பதே ஷங்கரின் முன்னுள்ள சவால்
taf_03822_00616956106	அமெரிக்க மத்திய வங்கி வட்டி விகிதத்தை புள்ளி ஐந்து சதவீதம் உயர்த்த முடிவு செய்திருப்பதாக அறிவிப்பு
taf_05572_00601693767	ரோஹித் ஸ்ட்ரைட்டாக ஆறு அருமையான ஷாட்
taf_03219_01612826262	பங்குசந்தை தற்போது ஏற்றத்துடன் காணப்படுகிறது
taf_03219_01745975127	என்னைப்பற்றி தவறாக வதந்திகள் பரப்புவதை பார்த்து நான் கவலைப்படுவது இல்லை
taf_06478_02032655022	அடுத்து என்ன படம் முடிவு செய்து விட்டீர்களா
taf_07894_01820345572	பின்னர் அடுத்தடுத்து விக்கெட்களை பறிகொடுத்த இலங்கை அணி அனைத்து விக்கெட்களையும் இழந்து இருநூற்று அறுபத்தி நான்கு ரன்கள் எடுத்து தோல்வியை தழுவியது
taf_05572_01636337409	ஒவ்வொருமுறையும் வெற்றியின் சதவீதமும் ஏறுகிறது
taf_07894_01634659517	நட்சத்திரப் பொருத்தம் என்பது அவர்கள் இருவரை மட்டும் சார்ந்தது
taf_03219_00351568026	விவசாய துறையிலும் குறிப்பிட்ட இடத்தை வகிக்கிறது
taf_07352_01675988861	அலைக்கற்றை ஊழல் பணத்திற்கும் எங்களுக்கும் சம்பந்தமில்லை தொலைக்காட்சி நிருவாகம் மறுப்பு
taf_05572_01532514759	டிசம்பர் இருபத்தி ஆறு சுனாமி தினம்
taf_09689_00487982958	படப்பிடிப்பு தொடங்கும் முன்பே ‘இப்படி எல்லார் முன்னாடியும் கத்துகிற வேலையெல்லாம் வைத்துக் கொள்ளாதீர்கள்
taf_06478_01298281548	இங்கிலாந்துடனான தேர்வுத் துடுப்பாட்டப் போட்டித் தொடரில் இந்தியா படுதோல்வி
taf_02027_00720095604	சோவியத் காலத்து புகழ் பெற்ற சிலை மீண்டும் மாஸ்கோ வந்தது
taf_04696_01411817001	நட்சத்திரப் பொருத்தம் என்பது ஒரு தொடக்கம்
taf_03219_00773203899	இந்தோனேசியக் காட்டுத்தீயால் சிங்கப்பூர் புகை மூட்டத்தில் மூழ்கியது
taf_05572_00298798321	பழமையான நூல்களை மீண்டும் பதிப்பிக்க உதவிபுரிவார்
taf_08213_01036791201	எந்திரன் ஷங்கரின் கனவுப் படம்
taf_00008_01309085318	பாலம் கட்ட அனுமதி வழங்க ஐம்பது ஆயிரம் லஞ்சம் பொதுப்பணித்துறை பொறியாளர் கைது
taf_02330_00208199123	அமெரிக்க ஆரம்பப் பள்ளியில் துப்பாக்கிச் சூடு இருபது மாணவர்கள் உட்பட இருபத்தி ஏழு பேர் உயிரிழப்பு
taf_08213_01689152604	ஜான்சி ராணி லட்சுமிபாய் எழுதிய கடிதம் இங்கிலாந்தில் கண்டுபிடிப்பு
taf_07049_00959131219	புவி வெப்பமடைதலால் மழை குறையவும் வாய்ப்பு
taf_03822_01877583614	சிலர் சொல்வது போல் இது டான் படமும் கிடையாது
taf_03219_01945442108	கூகுளின் நேடிவ் கிளைன்ட் குரோமிற்கு வருகிறது
taf_06478_00192470330	மாலைதீவில் கடலுக்கடியில் அமைச்சரவைக் கூட்டம்
taf_05572_01500213995	தீ விபத்து நடந்த போது கட்டிடத்துக்குள் யாரும் இல்லாததால் உயிர் சேதம் எதுவும் ஏற்படவில்லை
taf_09705_01260159844	சண்டை இருந்தால் அவரது பரமோற்சவம் படத்தில் நடிக்க அழைப்பார்களா
taf_03822_01014429129	மரகதமணி சார் அளவுக்கு இந்த ஸ்கிரிப்டுக்கு உதவி செய்தவர்கள் வேற யாரும் இல்லை
taf_07367_01302598218	பங்குச் சந்தையில் பங்குகளின் விலை அதிக அளவு ஏற்ற இறக்கமாக இருப்பதால் வொக்கார்ட் மருத்துவமனை பங்கு விலைகளை மாற்றியுள்ளது
taf_02330_00698499288	சந்தர்ப்பம் அமைந்ததும் முன்னைவிட பலத்துடன் குற்றவுணர்வு அவர்களை வேட்டையாட ஆரம்பிக்கிறது
taf_07049_00914591036	ஏப்ரல் இருபத்தி இரண்டு உலக பூமி தினம்
taf_08213_00512669348	உலகின் முதல் உயிரணு லேசர் கண்டுபிடிப்பு
taf_09705_01982205579	வானிலை மாற்றங்கள் ஏற்படக் காரணமாகின்றன என்று இந்த ஆய்வாளர்கள் கூறுகின்றனர்
taf_01484_01512221985	ரசிகர்கள் வழக்கமான எதிர்பார்ப்புடன் பசங்க இரண்டு படத்துக்கு வர வேண்டாம் சூர்யா பேட்டி
taf_07894_00513168297	சென்னை பாக்ஸ் ஆபிஸ் முதலிடத்தில் தங்கமகன்
taf_03822_00377999000	உடனடியாக நடிகர் சங்க கட்டிடத்தை கட்டியாக வேண்டும்
taf_09705_00680270754	இலங்கையில் முப்பது லட்சத்துக்கும் அதிகமான தெரு நாய்களை கொல்லத் திட்டம்
taf_04696_01721833131	தென்கிழக்கு நோக்கி
taf_05572_00533830825	லெபனானின் முன்னாள் நிதி அமைச்சர் குண்டுத் தாக்குதலில் கொல்லப்பட்டார்
taf_07367_02114976385	புவியைப் போன்ற புதிய கோள் கண்டுபிடிப்பு
taf_04696_01608634918	இடதுபுறம் திரும்பி சரிவு வழியே செல்க
taf_07910_02140178151	அமெரிக்கா மத்திய ஆப்பிரிக்கக் குடியரசுக்கான தனது தூதரகத்தை மூடியது
taf_05572_00527436130	அஜந்தா குகைகளின் நூறு அடிக்கும் கீழே ஒரு நதி ஓடுகிறது
taf_06478_02106991197	சமூகத்தின் மீதும் சின்ன சின்ன கோபமெல்லாம் வந்து நீங்கும்
taf_07049_01602511263	பள்ளி குழந்தைகள் மற்றும் அனைத்து தரப்பு மக்களும் இந்த படகு பயணம்தான்
taf_04125_01438681815	வணிகத்திற்கு உரியவரும் புதன்தான்
taf_05572_01135915696	தேவநாகரி இடமிருந்து வலமாக எழுதப்படுகின்றது
taf_04696_00099614460	மூன்று கிலோமீட்டரில்
taf_03219_00348664960	மறைந்த ஆப்பிள் நிறுவனர் ஸ்டீவ் ஜாப்சுக்கு கிராமி விருது
taf_03219_01897076733	அந்த கோரிக்கையை பிரதமர் நரேந்திர மோடி கனிவுடன் ஏற்றுக்கொண்டார்
taf_06796_00865322917	நாநூறு கெஜத்தில்
taf_02345_01129164803	சச்சினின் தீவிர ரசிகன் நான் என்றார் கூகுள் சிஇஓ சுந்தர் பிச்சை
taf_02345_00564476299	ஜோதிட ரீதியாக பரிகாரம் இல்லாத விஷயம் என்று எதுவுமில்லை
taf_06478_00049198873	இப்போது மணி பத்தாகும்
taf_09705_00721366721	உலகில் உள்ள அனைவருக்கும் நல்ல குரு ஆசான் அமைவது இல்லை
taf_02042_01666717814	நிலத்தை மீட்டால் அடுத்த உடனடி சவால் கட்டிடம் கட்டுவது
taf_09689_00015304977	சுவிஸ் வங்கியில் இந்தியக் கறுப்புப் பணமே அதிகம்
taf_04125_00956879670	செப்டம்பர் பதினான்கு இந்திய மொழிகள் தினம்
taf_06958_01655414903	மலேசியாவில் கணித அறிவியல் பாடங்கள் மலே மொழியில் கற்பிக்கப்படும்
taf_06478_00900351097	சென்னை சைதாப்பேட்டை மறைமலை பாலத்திற்கு மேலே தண்ணீர் செல்கிறது
taf_02027_00849319399	யுவன் இசையமைக்கும் இந்தப் படத்தை ஸ்டுடியோ ஒன்பது சுரேஷ் தயாரிக்கிறார்
taf_02330_01915374892	இரண்டாயிரத்தி பன்னிரண்டு உலக சதுரங்கப் போட்டித் தொடரின் ஏழாவது ஆட்டத்தில் விஷ்வநாதன் ஆனந்த் தோல்வி
taf_07910_01270404257	மதியத்திற்கு மேல் பங்கு விலைகள் அதிகரிக்க வாய்ப்பு உண்டு
taf_05572_00505510568	ஆப்கானிஸ்தானில் தேர்தல் சர்ச்சைக்கு பின் ஏற்பட்ட சமரசத்தில் புதிய அதிபர் தேர்ந்தெடுப்பு
taf_02916_00024060157	புதுவை மக்களுக்கு பொங்கல் பரிசு வழங்கப்படும் முதல்வர் ரெங்கசாமி அறிவிப்பு
taf_05572_00834683412	பலமொழிப் படங்களில் நடிக்கிறீர்கள்
taf_02916_00168217954	கூடுதல் தகவல் இது பேய் படம்
taf_03219_01757379911	விசாரணைக்காக சிபிஐயிடம் தயாநிதி மாறன் ஆஜராக வேண்டும் உச்ச நீதிமன்றம்
taf_09705_00671506893	சென்னை விமான நிலையத்தில் ஒரு கிலோ தங்கம் பறிமுதல்
taf_04696_01277008011	வீட்டிற்குள் எதிரிகள் போல் இருக்கிறோம்” என்று தன் மனதில் உள்ளவற்றைக் கொட்டினார்
taf_07352_00178192800	முதலாளித்துவக் கொள்கையை அனுமதிக்க முடியாது கேஸ்ட்ரோ அறிவிப்பு
taf_07894_00444730723	கந்துவட்டி காப்பாற்றும்படி கமிஷனரை நாடிய கோச்சடையான் தயாரிப்பாளர்
taf_02330_00508474710	ஏப்ரல் பதினெட்டு உலக பாரம்பரிய தினம்
taf_07367_00050741958	பாலா உட்பட இருபது குழந்தைகள் நடிக்கிறார்கள்
taf_09705_00837757147	விக்கிலீக்ஸ் தளத்திற்கு மாற்றாக ஓப்பன்லீக்ஸ் இணையதளம் ஆரம்பிக்கப்படவிருக்கிறது
taf_03822_01459078911	செப்டம்பர் இருபத்தி ஆறு உலக ஊமை மற்றும் காது கேளாதோர் தினம்
taf_02916_00991808338	புத்தர் பிறந்த இடத்தில் கிமு ஆறாம் நூற்றாண்டு காலக் கோவில் கண்டுபிடிக்கப்பட்டது
taf_03822_01805107857	அமெரிக்காவுக்கு குருவும் இங்கிலாந்துக்கு சனியும் ஆஸ்ட்ரேலியாவுக்கு புதனும் ஆட்சி கிரகங்களாகத் திகழ்கின்றன
taf_05001_01527816567	சீன வானில் மூன்று சூரியன்கள்
taf_01484_00720145797	பசிபிக் பெருங்கடலில் நீர்மட்டம் அதிகரித்து வருவதாக ஆய்வுகள் தெரிவிப்பு
taf_02345_00541266635	வானியல் ஆராய்ச்சியில் சூரிய மண்டலம் மற்றும் சனிமண்டலம் குறித்த அதிசயங்கள் கண்டறியப்படும்
taf_04696_00098748048	நேர் வலதுபுறம்
taf_04125_00687428697	ஆஸ்திரேலிய மலேசிய அகதிகள் உடன்பாடு சட்டவிரோதமானதென உச்சநீதிமன்றம் தீர்ப்பு
taf_00008_01841248657	அதில் ஏராளமானவர்கள் பணி புரிந்து வருகின்றனர்
taf_02916_00084894003	இஞ்சி இடுப்பழகியில் நடித்தது எப்படியிருந்தது
taf_03822_01504324117	மூன்றாவதும் ஒரு நாயகி இருக்கிறார்
taf_06796_01690873712	நேர் இடதுபுறம்
taf_02330_01902307182	சீனப் புத்தாண்டு களைகட்டியது ஆசியா
taf_02042_01788778378	வாடிக்கையாளர்கள் அனைவரும் ஹோண்டா விநியோகஸ்தர்களை தொடர்பு கொண்டு இந்த சேவையினைப் பெறலாம் என்று அந்நிறுவனம் கூறியுள்ளது
taf_07910_00607340635	சென்னை உள்ளிட்ட பல்வேறு மாவட்டங்களில் பள்ளி கல்லூரிகளுக்கு இன்று விடுமுறை
taf_02345_01420597931	உலகின் இரண்டாவது உயரமான கட்டடம் மக்காவில் கட்டப்படுகிறது
taf_04696_00940435436	ரவுண்டானாவை உள்ளிடுக
taf_03219_02116484997	உங்களுக்குப் பிடிக்காத பிற விஷயங்கள்
taf_07894_01872920788	ஜனவரி இருபத்தி ஐந்து தேசிய வாக்காளர் தினம் தேசிய சுற்றுலா தினம்
taf_01484_01647935310	சில பங்குகள் அதிக எண்ணிக்கையில் வர்த்தகம் ஆனதாகவும் தெரிவித்துள்ளனர்
taf_06478_01659909859	மகனுக்கு வெளிநாட்டில் வேலை கிடைக்கும்
taf_03219_01844529775	விக்கிலீக்ஸ் யூலியன் அசான்ச் லண்டனில் கைது செய்யப்பட்டார்
taf_02916_00260829319	புதிய நீதிபதிகளும் நியமிக்கப்படுவார்கள்
taf_07367_01899111701	கல்கியின் பொன்னியின் செல்வன் புதினம் நாடகமாக அரங்கேறவிருக்கிறது
taf_06796_01520878832	யூ-வளைவில் செல்க
taf_07049_01701127197	தென்கிழக்கு ஈரானில் பெரும் நிலநடுக்கம் பலர் உயிரிழப்பு
taf_02330_00964498858	விலை உயர்ந்த தங்க ஆபரணங்களை யாருக்கும் இரவல் தரவோ வாங்வோ வேண்டாம்
taf_03822_00011641098	பழம்பெரும் திரைப்பட இசையமைப்பாளர் டி கே இராமமூர்த்தி காலமானார்
taf_05572_02040094040	ஏடன் வளைகுடாவில் கடற்கொள்ளையை முறியடித்தது மலேஷியக் கடற்படை
taf_00008_01629086082	நான் முதலில் ரஜினியின் தீவிர ரசிகன்
taf_05572_00418320082	கொங்கோ போராளிகள் கோமோ நகரினுள் நுழைந்தனர்
taf_09689_00866189430	கமல்ஹாசன் படத்தில் அது இடம்பெற்றது
taf_09689_00145187220	உங்களை சுற்றியிருப்பவர்களில் சுயநலவாதிகள் யார் என்பதைப் புரிந்துக் கொள்வீர்கள்
taf_04696_02045458888	நாநூறு கெஜத்தில்
taf_03219_00705500645	வாய்ப்பு கிடைத்தால் நிச்சயம் நடிப்பேன்
taf_03219_00354664989	திருச்சி நகரின் முக்கிய அடையாளமாக திகழும் பெல் நிறுவனம் நாற்பது வருடங்கள் இயங்கி வருகின்றது
taf_01484_01930726570	கொல்கத்தா ரோடுகளில் அஜித் ஓடியதும் இத்தாலி கப்பலில் ரிஸ்க்கான காட்சியில் நடித்ததும் மறக்க முடியாது
taf_05572_00680828146	வேற்று மதத்தினர் அயல்நாட்டில் வசிப்பர்களை ஆதிக்கம் செய்யும் கிரகங்களாக சனி ராகு கருதப்படுகிறது
taf_06478_01523487262	இந்த ரயில் நிலையத்தின் மொத்த நீளம் தொள்ளாயிரம் மீட்டர் என்பது குறிப்பிடத்தக்கது
taf_04125_01804612642	வழிபாட்டுத் தலங்களை கட்டுவதற்கு புதிய சட்ட விதிகள் அமலுக்கு வரும்
taf_07352_00552709260	நான் குண்டாகவும் குள்ளமாகவும் இருப்பதாகக் கூறுகிறார்கள்
taf_02330_01154016534	கோவில்களில் அர்ச்சனை செய்யும்பொழுது கூட உங்களுடைய ஜாதி என்ன என்று கேட்கப்படுவதில்லை என்ன நட்சத்திரம் என்றுதான் கேட்கப்படுகிறது
taf_04125_00685285679	ஏப்ரல் இருபத்தி ஒன்று இந்திய ஆட்சிப்பணி தினம்
taf_04125_00033069500	சட்டத்திற்கு புறம்பான ஹவாலா உள்ளிட்ட பணப்பட்டுவாடாவை தடுக்க புது சட்டங்கள் வரும்
taf_07049_00092207407	குறிப்பாக கன்னி ராசிக்காரர்களுக்கு மிளகாய் மூக்கு இருப்பதையெல்லாம் பார்க்கிறோம்
taf_02330_00749938725	பீஹார் சட்டசபை கலைக்கப்பட்டபொழுது அப்துல் கலாம் பதவி விலக விரும்பினார் உதவியாளர் தகவல்
taf_04125_00065466576	மற்றவர்கள் சொல்கிறார்கள் என்று தெரியாத துறையில் இறங்க வேண்டாம்
taf_06478_01680742533	சிறுபான்மை இனத்தவர் அனைத்துத் துறையிலும் முன்னேறுவார்கள்
taf_07894_01272749002	விஜய்யை கடலில் தள்ளிய எஸ்ஏ
taf_04125_01397524357	ரசிகர்கள் வழக்கமான எதிர்பார்ப்புடன் பசங்க இரண்டு படத்துக்கு வர வேண்டாம் சூர்யா பேட்டி
taf_04696_00224460772	ஆர் சிவாஜிக்கு பாடுவது என்பது சிம்ம சொப்பனம்
taf_06478_01173808585	இந்திய நடுவன அமைச்சர் தயாநிதி மாறன் பதவி விலகினார்
taf_02330_00286166496	ஆயுதம் கடத்திய குற்றத்திற்காக வங்காளதேச எதிர்க்கட்சித் தலைவருக்கு தூக்குத்தண்டனை தீர்ப்பு
taf_04125_02047790752	பெரும் நஷ்டத்தில் சோனி நிறுவனம்
taf_06796_01715263176	தரவு இணைப்பு துண்டிக்கப்பட்டது
taf_07352_01076507614	ஹைதராபாத்தில் கமல் செய்தியாளர்களுக்கு பேட்டியளித்தார்
taf_03822_00243917270	பிளமிங்கோ பறவைகளுக்கு கால்கள் மற்றும் வாய்‌ப்பகுதி சிவப்பு நிறத்திலும் உடல் பகுதி வெள்ளை நிறத்திலும் இருக்கிறது
taf_02042_01774473525	பல்வேறு வகையான ஹோமம் யாகங்கள் இருந்தாலும் அவற்றை எல்லாம் விட தியாகமே சிறந்த பலனை அளிக்கும் என முன்னோர்கள் கூறியுள்ளனர்
taf_01484_00232196777	ரொம்ப வருஷமா இந்த நாளுக்காகத்தான் காத்திருந்தேன் அதர்வா பேட்டி
taf_06478_01581308359	இந்தியக் காஷ்மீர் குண்டுவெடிப்பில் மதத்தலைவர் உயிரிழப்பு
taf_02330_01538395597	கொஞ்சம் கடுமையாக இருப்பேன்
taf_07367_02146013513	கடலோர மாவட்டங்களில் கனமழை பெய்யும்
taf_02345_00732633938	ரஞ்சித் இயக்கத்தில் ரஜினி நடித்துவரும் கபாலி படத்திற்கு ரஜினி அறுபது நாட்கள் கால்ஷீட்டு தந்துள்ளார்
taf_09705_01967093181	என்னடா இது நம்ம டைம் சரியே இல்லையேன்னு நினைச்சேன்
taf_06958_01981112360	நாள் ஒன்றுக்கு முப்பது கிலோ மீட்டர் தொலைவுக்கு சாலை அமைக்க அரசு திட்டமிட்டுள்ளதாகவும் நிதின் கட்கரி தெரிவித்துள்ளார்
taf_07049_01400489565	முப்பத்தி ஒன்பது ரன்களுக்குள் மூன்று விக்கெட்டுகளை இழந்து தடுமாறிக் கொண்டிருந்தது
taf_02042_00366118184	வாகனங்களை இலவசமாக பழுது பார்க்கும் முகாம் நீட்டிப்பு
taf_02042_00443746019	டிசம்பர் பத்து மனித உரிமைகள் தினம்
taf_03219_00686536161	மராத்திய கீறல்கள் பதினோராம் நூற்றாண்டின் கற்களிலும் தாமிரத் தகடுகளிலும் காணப்படுகின்றன
taf_06958_01909196310	அமெரிக்காவில் வால் ஸ்ட்ரீட் ஆக்கிரமிப்பு போராட்டங்கள் நாடெங்கும் பரவியது
taf_04125_01560708183	இந்த ரயில் நிலையம் மொத்தம் பதினைந்து நடைமேடைகளை கொண்டிருக்கும்
taf_07352_01086856231	சோஷலிசத்தை நோக்கிய பாதையில் வெனிசுவேலாவில் புதிய தொழிலாளர் கூட்டம் நடைமுறைக்கு வந்தது
taf_05572_00750855402	ஜாதக பொருத்தம் என்பது மிகுந்த அவசியமாகிறது
taf_03219_00301908468	சம்மந்தப்பட்ட கோயிலுக்கு அன்னாபிஷேகம் செய்யுங்கள்
taf_07049_00427015456	பழைய வீட்டை சீர் செய்வீர்கள்
taf_02345_01196915300	சக்சஸ் மீட்டிலும் நயன்தாரா கலந்து கொள்ளவில்லை
taf_02330_01231034246	மே பதினாறு உலக தொலைக்காட்சி தினம்
taf_03219_00849023095	வீரம் படம் முடிந்ததும் உடனே அடுத்தப் படம் பண்ணலாம் என்று அஜித் உங்களிடம் கூறினார்
taf_03219_02054762491	எப்படி எடை குறைந்தது பழைய இளமைக்கு திரும்பினீர்கள்
taf_05001_02087780489	இருபத்தியோர் பொருத்தம் பார்த்து மணப் பொருத்தம் செய்தார்
taf_02330_00524672191	செப்டம்பர் பதினாறு உலக ஓசோன் தினம்
taf_05001_01821392839	மாணவர்களுடைய விழிப்புணர்வு அதிகமாகும்
taf_04125_01699557548	போதைப் பொருட்களால் பெண்கள் அதிகம் பாதிப்பு நந்திதா தாஸ்
taf_04696_01700098254	வலதுபுற பாதை வழியே செல்க
taf_07910_00700422697	காசாவில் இசுரேல் நடத்திய வான் தாக்குதலில் பன்னிரண்டு பாலத்தீனியர்கள் உயிரிழப்பு
taf_07910_00621186663	அதிகபட்சமாக ஜேபி டுமினி முப்பத்தி ஐந்து ரன்களும் ஹார்மர் பதின்மூன்று ரன்களும் எடுத்தனர்
taf_00008_00869754964	கொசோவோ விடுதலை சட்டபூர்வமானது என பன்னாட்டு நீதிமன்றம் தீர்ப்பு
taf_02027_01083917961	ஜூலை ஒன்று மருத்துவர் தினம்
taf_04125_00444914850	உலகத் தமிழ் செம்மொழி மாநாடு நிறைவடைந்தது
taf_06796_01794429267	எண்ணூறு அடியில்
